,Society,event_name,attendance_count,interested_count,no_reply_count,declined_count,maybe_count,total_invited_count,description,start_time,place,city,country,street,zip,latitude,longitude,Sold_Out,Limit
766,USydEDSOC,Semester 2 Cardie Crawl and Games Night!,20,23,187,0,23,253,"Hey everyone! 

Welcome back to Semester 2!! Before uni gets a little too serious with readings, essays, pracs and portfolios, we invite you to have some fun at our Semester 2 Cardie Crawl!  

We've mixed things around a little bit this year and will be following a local route through Glebe, starting off at the Forest Lodge Hotel 
at 6pm with free pizza, wine and beer until the tab runs out. Come dressed in your most outrageous teacher cardigan and receive your ""Report Card"". This outlines the ""school"" challenges you need to complete at each pub to see if you're ready to go back to school. You're more than welcome to meet up with us along the way; with the final route being announced in the next day or two. 

The official route for the EDSOC S2 Cardie Crawl & Games Night:

6-7:30: The Forest Lodge Hotel
7:30-8:30: Bedlam Bar, Glebe (Cnr Parramatta & Glebe Pt Rds)
8:30-9:30pm: The Lansdowne
9:30-10:30pm: The Abercrombie
10:30-11:30pm: The Clare Hotel
11:30- Onwards: Bar Broadway.

Our pub crawl will take us all the way down to central, so its close to transport! Cardigans + Good Company + Great Venues + Easy Transport +Fine Beverages + A Charitable Donation= One amazing night!!!!!!

It's $5 for attending with the money raised going towards the Sydney Story Factory.

To read more about the Sydney Story Factory, and how you may like to get involved, please click the link below:

http://www.sydneystoryfactory.org.au

Looking forward to seeing you there!",2013-08-08T18:00:00+1000,The Forest Lodge Hotel,Glebe,Australia,,2037.0,-33.884029,151.18461499999998,0.0,0.0
767,USydEDSOC,Cartoon and Comic Book Character Cruise,260,59,535,0,59,913,"It's that time of year again, where we educators and social workers don our fabulous costumes for a night upon the water.

This year, we relive our childhood, with a Cartoon and Comic Book theme. Embrace your early adolescence with hommage to your favourite cartoon, comic book or video game.

For just $45 (ACCESS) or $50 (non-ACCESS) you will spend a glorious four hours upon on the waters of Sydney Harbour, with unlimited alcohol and a delicious buffet dinner.

Costumes are compulsory, and heartily endorsed, with prizes for best dressed being announced on the night.

Details of the cruise are as follows:
Date: June 7, 2013
Time: 7:15 to 11:30pm
Duration: 4 hours
Theme: Cartoon and Comic Book Character
Cost: $45 (ACCESS) and $50 (non-ACCESS)

Tickets can be purchased in cash from the EDSOC office, or online by contacting the Treasurer via treasurer@edsoc.org.au

N.B: Be aware that if your nemesis arrives, you may be forced to have a dance off to declare your victory. Theme music may be included.",2013-06-07T19:15:00+1000,King Street Wharf,Sydney,Australia,The Promenade,2000.0,-33.867411463931,151.20147814958,0.0,1.0
768,USydEDSOC,TeachMeet USyd!!!,120,41,187,0,41,389,"THIS IS TODAY. Ed Lecture Theatre 351 at 5pm. Be there!

You are invited to attend the first ever TeachMeet USyd, hosted by the University of Sydney Education and Social Work Society!!!

A free event for all teachers to encourage and be encouraged by the next generation of educators. 

""TeachMeets are gatherings of professional educators who wish to share, support and inspire each other to provide engaging learning experiences for our students."" 
(TeachMeet Sydney Host Pack)

Presenters will range from experienced teachers to passionate and innovative academics to pre-service teachers, guaranteeing an insightful and fun evening, as well as a fresh look at what we do in the classroom each day. Come along, bring your teacher friends, and get keen to learn from one another!

Food and drinks will be provided, and dinner will be held afterwards at one of the many great venues near the Uni.

Check the TeachMeet USyd Wiki closer to the date for more information as to how you can get involved in presenting.

http://tmsydney.wikispaces.com/  

We look forward to seeing you there!!!

Note: NSTs are able to claim attendance and participation in TeachMeets as ""Teacher Identified"" hours of PD for accreditation purposes with the NSWIT.",2013-05-16T17:00:00+1000,Sydney University Education and Social Work Society,Sydney,Australia,"Room 406, Education Building A35, University of Sydney",2006.0,-33.886801030141,151.18942733782,0.0,0.0
769,USydEDSOC,"EDSOC Presents: Interfaculty Sport BBQ- Semester 1, 2013",12,5,138,0,5,160,"Hi Everyone, 

EDSOC is hosting a gold coin donation BBQ to support our fellow students in Interfaculty Sport. Come down and support our colleagues! Tickets for our Semester 1 Cruise will also be purchasable from this event!

We hope to see you there!

Below is the event detail from the Education & Social Work Interfaculty Sport page!

THIS IS IT.

It is time, as the famous EDUCATION FACULTY to truly cement our mark within 2013 interfaculty sport. We are currently dwindling behind the pretentious LAW faculty and unknown DENTISTRY faculty. The men's soccer competition will catapult us into 1st position on the leadership board.

So get INVOLVED!

Options - 
1. Take part in our rigorous training sessions performed by our soccer expert's Steve Georgakis and Paul Bentveltzen. These training days have been scheduled for - 
Monday 29 April 2pm-3pm and Tuesday 30 April 2pm-3pm. Both sessions are on the Square.
You MUST turn up to BOTH training session - this is serious. YOU WILL NOT BE CONSIDERED, if you do not turn up!

2. Come on down and SUPPORT your faculty, 12noon Wednesday 1st May down at the square. A BBQ with gold coin donation will be provided by EDSOC for all Education supporters. 

Celebratory drinks and steaks will proceed down at the ROYAL at 3ish depending on the finish time of the finals!

GET KEEN, this day will go down as one of the greatest days in interfaculty sport history, so dont miss out!",2013-05-01T12:00:00+1000,Education Lawns (Outside the Education Building),,,,,,,0.0,0.0
770,USydEDSOC,EDSOC Annual General Meeting,14,2,75,0,2,93,"The Education and Social Work Society will be conducting its Annual General Meeting on Wednesday the 20th of March at 1:00pm in the Education Common Room. 

In accordance with the Constitution of the Society, two weeks notification is provided for this meeting. Details of the meeting may be found below and at the University of Sydney Union Website.

Elections:

The 2012 Executive of the Society will be dissolved on the 20th of March pending election at the aforementioned AGM. In line with this two week notice period. All members of the Society are able to nominate for an Executive position. Nominations for the below positions will close at 5pm on the 19th of March, 2013. As per the Constitution, no more nominations may be accepted once the notification period has closed.

The following Positions are available for nomination

President (1)*
Vice-President (2)*
Secretary (1)*
Treasurer (1)*
Events Officers (2)
Communications and Marketing Officer (1)
Fundraising & Sponsorship Officer (1)
Equity & Welfare Officer (1)
Information Technology Officer (1)
Not more than ten (10) General Executive Positions.

If you intend to nominate for a position, please register your interest by emailing president@edsoc.org.au. 
The Society will provide relevant information to you, or request a meeting depending on the position nominated for.

Please note, that to hold an executive position within the Society, you must be a current member of the University of Sydney Union and hold a current Access Card. You will be asked to provide this upon reception of your nomination. 
Please also include a brief blurb about yourself and why you are nominating for a position. Please include your degree program and your teaching areas if applicable.

Agenda:

The Agenda for the Meeting will be set by Anne Barker, Secretary of the Society, and will be made available to all members once nominations have closed.

All students are members of the society, and are able to raise general or other business at this meeting. If you have concerns that you wish to raise, please contact secretary@edsoc.org.au",2013-03-20T13:00:00+1100,"Faculty of Education & Social Work, The University of Sydney Room 401",,,,,,,0.0,0.0
771,USydEDSOC,Semester 1 Cardie Crawl!,20,12,98,0,12,142,"It's that time of year again to honour the society's time old tradition of kicking off the semester with one, two (or a few more) drinks at our first pub crawl of the year! Don your daggiest teacher outfit and join us down at The Rocks for some food, drinks, conversation and just a crackin' good time. We start at The Australian Hotel at 6:30pm for as much pizza and drinks as the tab will allow before moving on to some of the best pubs in the area. The route is: 

6:30pm The Australian Hotel 
8pm The Glenmore
9:30pm The Harbourview Hotel 
10:30pm The Mercantile  

Arrive and leave as you please. We look forward to seeing you there!",2013-03-07T18:30:00+1100,The Australian Heritage Hotel,The Rocks,Australia,"100 Cumberland Street, The Rocks",2000.0,-33.8598476,151.20691580000002,0.0,0.0
772,USydEDSOC,EDSOC End of Year Masquerade Ball,167,53,322,0,53,595,"The Education and Social Work Society Presents: The End of Year Masquerade Ball, 2012!

""Masquerade! Paper faces on parade! Masquerade! ~ The Phantom of the Opera

TICKETS ARE ON SALE NOW! AND CAN BE PURCHASED FROM THE EDSOC OFFICE!

Here are the Details:

Venue: Waterview, Bicentennial Park- Sydney Olympic Park
Date: Friday 26th October, 2012
Time: 7:00pm
Ticket Prices: Access- $68.00 Non Access: $75.00

What is included?

Two Course Meal (Main & Desert)
Unlimited access to Beer, Wine, Sparkling Wine and Soft Drinks
DJ
All enjoyed over a spectacular and unique view with friends

This is a formal event! Don't forget to tell your friends, buy your tickets and get excited for our end of year ball! 

TICKETS ARE ON SALE NOW! AND CAN BE PURCHASED FROM THE EDSOC OFFICE!

If you would like to purchase tickets electronically- please email treasurer@edsoc.org.au

Please note:

This is an 18+ Event

The Education and Social Work Society and the University of Sydney Union support the responsible service of alcohol.",2012-10-26T19:00:00+1100,Waterview in Bicentennial Park,Sydney,Australia,"1 Bicentennial Drive, (Entrance off Australia Avenue), Bicentennial Park, Sydney Olympic Park",2127.0,-33.851073358459,151.07863878094,0.0,1.0
773,USydEDSOC,Cardie Crawl Semester 2,50,17,81,0,17,165,"Holla holla EDSOC! 
Its that time again for our beginning of Semester Cardie Crawl! 

Save this date to come and have a few drinks with EDSOC and your fellow educational and social worker friends. Make sure you deck yourselves out in your favourite cardigans/teaching attire! 

Pubs and venues to be announced closer to the date.

Hope to see all of you there! 

Love EDSOC xoxo",2012-08-09T18:00:00+1000,The Australian Heritage Hotel,The Rocks,Australia,"100 Cumberland Street, The Rocks",2000.0,-33.8598476,151.20691580000002,0.0,0.0
774,USydEDSOC,EDSOC General Meeting Semester 2,18,8,50,0,8,84,"This is the second formal meeting of the Society for 2012. Students are invited to attend and hear what is currently happening within the society, hear about our new events and have a say in the direction of the Society.

What's on the Agenda
- Ratification of the new Constitution
-Details of Semester 2's Events
- Ratification of newly appointed Executives
- Election of the Promotions and Fundraising Officer (Nominations accepted at the Annual General Meeting)
- Executive Reports by the President and Treasurer
- Introduction of the Student Liaison Program

We hope you can all make it",2012-08-06T12:00:00+1000,The University of Sydney,Sydney,Australia,Parramatta Rd,2006.0,-33.887585395475,151.19004358290002,0.0,0.0
775,USydEDSOC,EDSOC Semester 1 - 1920's Cruise,241,35,241,0,35,552,"Extra! Extra!

Read all about it! 

EDSOC's Annual  Harbour Cruise!

This year, the Education and Social Work Society Semester 1 Cruise will wind back the clock to a stylish, booming and classy era! The boat will be transformed into a 1920's Speak-easy so come dressed in your favourite flappers & gangsters attire! (Fishnets are always welcome.. lol jks).


But seriously

The Details:

When: Friday, June 1, 2012
Where: The boat departs from King Street Wharf
Time: 7:15pm for marking off in time for a 7:30 departure

What you get:

- Unlimited beer, wine and pre-mixed vodka/bourbon & soft-drinks (Under 18's will not be served alcohol)
- Unlimited casual buffet (please inform us of your dietary requirements, and the cruise company will do its best to accommodate these).
- Three hour cruise on the beautiful Sydney Harbour!

How much you ask?

Access: $40.00
Non Access: $45.00

(yes, it's that cheap!)

Tickets are available from the EDSOC Office (Room 406, Education Building, A35) or email treasurer@edsoc.org.au to arrange for EFT payment.

Feel free to invite your friends, even those who don't study within the faculty or the University are more than welcome.


The Education and Social Work Society & The University of Sydney Union support the responsible service of alcohol.

This is an 18+ Event, ID will be checked upon arrival.",2012-06-01T19:00:00-0700,King Street Wharf,Sydney,Australia,The Promenade,2000.0,-33.867411463931,151.20147814958,0.0,1.0
