status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
124462251040725_610378675782411,b'TICKETS ARE ON SALE NOW FOR OUR FIRST YEAR CAMP!\n\nWe are overwhelmed with the amount of tickets sold! If you are a first year and you want to come on the best weekend ever in your uni life then we suggest you get in quickly!\n\nhttp://subsfirstyearcamp.getqpay.com/',b'QPay SUBS First Year Camp - SUBS',link,http://subsfirstyearcamp.getqpay.com/,2016-02-29 17:29:19,5,1,1
124462251040725_610131505807128,"b""TICKETS WILL BE RELEASED 9AM 1ST MARCH AT: http://subsfirstyearcamp.getqpay.com/ \n\nPlaces are STRICTLY LIMITED. If you miss out on this camp, you'll have to repeat first year business to be able to try and purchase a 2017 camp ticket so we suggest getting yourself ready for 9AM.\n\nOh, and tag your friends and click attending :)\n\nxoxo,\nSUBS <3\nhttps://www.facebook.com/events/1703279173290259/?ref=3&ref_newsfeed_story_type=regular&feed_story_type=117&action_history=null""",b'SUBS Presents: FIRST YEAR CAMP *SOLD OUT*',event,https://www.facebook.com/events/1703279173290259/,2016-02-29 05:07:42,3,2,0
124462251040725_609937622493183,"b'Capital W, WiB and NOW have teamed up for an incredible event!'","b""Capital W, WiB and NOW Present: International Women's Day Breakfast 2016""",event,https://www.facebook.com/events/709426422526901/,2016-02-28 17:41:45,4,1,0
124462251040725_609936839159928,b'Ladies and Gents!\n\nThis is an event not to be missed!',"b""Capital W, NOW & WIB International Women's Day Breakfast 2016""",link,https://goo.gl/forms/hir2LRgyQi,2016-02-28 17:38:25,3,0,0
124462251040725_609637865856492,b'For everyone who was not at o-week please find our membership registration form below. Even if you are not a first year it is essential you sign up this year as SUBS no longer automatically signs you up. It is FREE and when you sign up you will not only be included in all the awesome deals we have lined up for 2016 but will keep you in the loop regarding career events that are definitely recommended for penultimate and final year students to attend!\n\nThe Link: http://subs2016.getqpay.com/',b'Sydney University Business Society Memberships',link,http://subs2016.getqpay.com/,2016-02-28 04:28:43,6,0,0
124462251040725_608535155966763,"b""Don't forget that BCG is recruiting graduating business students for Associate positions starting in 2016 and 2017!\n\nCampus:  University of Sydney\nDate: Monday 29 February\nTime: 5:30pm \nLocation: Law Foyer, Level 2, New Law Building\n\nMeet BCG on campus by selecting Sydney University here:\nhttp://www.bcg.com/careers/join/on-campus/default.aspx""",b'BCG on Campus',link,http://www.bcg.com/careers/join/on-campus/default.aspx,2016-02-25 17:01:05,7,0,0
124462251040725_1703279173290259,"b'*TICKETS ARE SOLD OUT*\n\nTicket transfers must be done by tonight (Tuesday 15th) 11:50pm through QPAY. No transfers will be accepted after this time. \n\nhttp://subsfirstyearcamp.getqpay.com/importantinfo.php\n\nOkay it\xe2\x80\x99s here! It\xe2\x80\x99s official! The famous SUBS First Year Camp. We know you\xe2\x80\x99re all keen beans so listen up carefully!\n\nWe are the largest faculty affiliated business society of USYD and every FIRST year student enrolled into a business-related degree is welcome (yes B.Eco included) to purchase a ticket. \n\nThis is a 3-day camp to meet your fellow students, make some very tight friendships, let your hair down, learn lots about uni and SUBS and really have some good FUNNN. \n\nDATE: 18th \xe2\x80\x93 20th March \nWHERE: Outdoor Adventure Camps\nPRICE: $180 for Non-Access and $175 for Access\nTHEME: F-F-F-FFFFFRRAAATT PARTY\n\nHit the attending button to stay up to date with more important information to come! Follow us on Instagram @usydbusiness and Snapchat @subsoc. Tickets do sell out fast so we\xe2\x80\x99d definitely recommend keeping yourself and your mates updated :)\n\nIf you have any questions, please feel free to post them below!\n\nLots of love,\n\nSUBS <3'",b'SUBS Presents: FIRST YEAR CAMP *SOLD OUT*',event,https://www.facebook.com/events/1703279173290259/,2016-02-23 17:31:57,8,1,0
124462251040725_607501959403416,"b""#SUBSCAMP2016 FIRST YEAR CAMP DETAILS COMING SOON! :) Check out and tag yourselves in last year's camp photos https://www.facebook.com/media/set/?set=a.472606926226254.1073741840.124462251040725&type=3 #majorthrowback\nKeep yourself updated by liking this page and follow us on Insta @usydbusiness and Snapchat @subsoc   <3 \nP.S Don't forget to find our O-week stall tomorrow! https://www.facebook.com/events/1727240870854988/""",b'Sydney University Business Society - SUBS',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.472606926226254.1073741840.124462251040725/472607899559490/?type=3,2016-02-23 07:26:39,4,0,0
124462251040725_607466662740279,"b'Come on down to our o week stall tomorrow! We have first year guides, goodie boxes, first year camp information and our hoodies!  Its not to be missed (guides and boxes are limited so get in quick tomorrow)'","b""Photos from Sydney University Business Society - SUBS's post""",photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.303203206499961.1073741834.124462251040725/607466429406969/?type=3,2016-02-23 04:56:31,5,1,1
124462251040725_606601032826842,"b'SUBS is o-week ready! Thanks to our pals at QPay for supplying us with the goods! Come visit us this week at our o-week stall for one of our awesome goodie boxes which contains loads of cool merch, our first year guides and more information on the year ahead!'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/606601032826842/?type=3,2016-02-21 04:31:47,12,1,0
124462251040725_606533866166892,b'BCG is recruiting graduating business students for Associate positions starting in 2016 and 2017.  \n\nMeet BCG on campus by selecting Sydney University here:\n\nhttp://www.bcg.com/careers/join/on-campus/default.aspx',b'BCG on Campus',link,http://www.bcg.com/careers/join/on-campus/default.aspx,2016-02-21 00:45:24,4,0,0
124462251040725_606122299541382,"b""#SUBSCAREERS McKinsey & Company\xe2\x80\x99s Jakarta office is actively looking to recruit undergraduate, PhD, MBA students and working professional for full-time and internship consultant positions. The Jakarta office serves leading organizations across all major sectors of Indonesia's economy, including oil and gas, mining, financial services, telecom and media, consumer industries, travel and logistics, and the public sector. Situated in a region of unique economic, religious, and cultural diversity, Southeast Asia is one of the fastest growing McKinsey complexes in the world. There will be a catered information session from 12-2pm on the 29th of Feb in the Law Foyer Level 2 New Law Building. Register at https://careerhub.sydney.edu.au/students/events/detail/1210657""",b'CareerHub Login',link,https://careerhub.sydney.edu.au/students/events/detail/1210657,2016-02-20 04:00:50,3,0,0
124462251040725_605168669636745,"b'#SUBSATTENDS: Our Alumni Relations Director, Dean Bartolotta and Marketing Director, Georgiana Ma were lucky enough to pitch some very exciting ideas to the prestigious USYD Business Alumni Network at their quarterly meeting. Aaaaaand it was a success !!! \xf0\x9f\x94\x91\xf0\x9f\x94\x91\xf0\x9f\x94\x91 SUBS is looking very forward to working with BAN!'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/605168669636745/?type=3,2016-02-18 04:12:08,24,3,0
124462251040725_605040996316179,b'Calling all penultimate and final year students!\n\nApplications are now open for Deloitte Australia\xe2\x80\x99s Graduate program! Apply now for the best chance to secure a place http://yourfuture.deloitte.com.au\n\nOr watch the video below #disruptyourthinking\n\n\nhttps://www.youtube.com/watch?v=VneEM5qVqzU&list=PLC5E768B382C2175B&index=9',b'Disrupt Your Thinking: Gina',video,https://www.youtube.com/watch?v=VneEM5qVqzU&list=PLC5E768B382C2175B&index=9,2016-02-17 21:40:40,2,0,0
124462251040725_602812373205708,"b'Keeping with the ivy theme, SUBS attends: Wharton School of Business at UPENN.'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/602812373205708/?type=3,2016-02-12 16:06:38,15,1,0
124462251040725_601888869964725,b'EY are opening their student program applications! Monday 15 February. Mark the date and launch your career to new heights!\n\nwww.ey.com/careers \n\nhttps://www.facebook.com/events/1152826948070455/\n\nEY Australia & New Zealand Careers',b'EY Australia - Student applications open',event,https://www.facebook.com/events/1152826948070455/,2016-02-10 17:18:37,1,0,0
124462251040725_1727240870854988,"b""The day has finally come. The only people more excited than you is us. \n\nThe Sydney University Business Society (SUBS) welcomes you to your first taste (or not so first taste) of university and all the fun and life lessons that we have planned for 2016!! \n\nWe will have HEAPS of free goodie boxes to give away and get you prepped for uni, our famous annual Careers Guide and First Years Guide, as well as awesome SUBS Directors and Subcommittee members at the ready to answer your questions or just to have a casual chat with.\n\nFirst Year Business Camp Tickets will be available for online purchase at our stall as well *warning - this is known to sell out super fast so keep an eye out for the FB launch date*\n\nWe also will have SUBS Shirts and Sydney Business Hoodies and sweatshirts available for sale!! \n\nMake sure you find the SUBS tent; we'll be there everyday. We're the Offical Faculty Society and the largest Business Society at USYD so you definitely don't want to miss out on us! \n\nStay updated with our events and news in the meantime:\nFB Page: https://www.facebook.com/USYDBusiness/?fref=ts\nInsta: @usydbusiness (https://www.instagram.com/usydbusiness/)\nSnapchat: @subsoc""",b'SUBS Attends: USYD Oweek 2016!',event,https://www.facebook.com/events/1727240870854988/,2016-02-10 06:13:20,0,0,0
124462251040725_600465956773683,b'HAPPY CHINESE NEW YEAR ! \xf0\x9f\x8e\x8d\xf0\x9f\x8e\x8b\xf0\x9f\x90\xb5\xf0\x9f\x90\x92\xf0\x9f\x94\xa5',b'University of Sydney',photo,https://www.facebook.com/sydneyuni/photos/a.314103047206.149387.5755052206/10153854595282207/?type=3,2016-02-07 20:09:32,11,1,0
124462251040725_599652646855014,"b'#SUBSCAREERS We promote events and ideas that we feel are worth sharing with our subbies. From our experience, the Chartered Accountants Australia & New Zealand Careers Employment Evening is probably one of the most valuable networking opportunities to get an understanding of what the industry has to offer to you and what you can offer them. \nhttps://www.facebook.com/32018578490/posts/10153875078218491'",b'Chartered Accountants Australia & New Zealand',video,https://www.facebook.com/charteredaccountants/videos/10153875078218491/,2016-02-06 04:56:02,2,0,0
124462251040725_598816246938654,"b'#SUBSCAREERS IBM has been wonderful to invite Final Year Students from IT, Engineering, Business disciplines to attend a Graduate Information Evening on Monday 29th Feb in their St Leonards office. This is a great opportunity for FINAL YEAR students looking to secure a\ngraduate role in 2017. Register here: https://ibm.biz/BdH9wM'",b'Timeline Photos',photo,https://www.facebook.com/SydneyUniversityBusinessSociety/photos/a.166658686821081.1073741825.124462251040725/598816246938654/?type=3,2016-02-04 03:27:07,4,0,0
124462251040725_598068203680125,"b""Here's an awesome opportunity to kick-start your semester with a bang! YouthSpeak Forum Australia | 2016  (https://www.facebook.com/events/1093157520708305/) will be held at the University of Sydney Business School on Friday,19th February! This one-day event will see students and industry leaders come together to inspire each other, engage in discussion and activate youth potential to implement meaningful projects. With an amazing line-up of speakers such as Alex Malley (CEO CPA), Ben Reeves (CEO AAGE) and more - secure your spot now at www.youthspeak.me""",b'YouthSpeak Forum Australia | 2016',event,https://www.facebook.com/events/1093157520708305/,2016-02-02 06:44:35,2,0,0
